Timestamp,Status,Upstream,Downstream,Difference
2026-02-25 11:16:24,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:16:30,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:16:32,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:16:49,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:16:52,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:16:56,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:16:59,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:05,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:07,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:11,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:18,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:20,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:26,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:28,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:32,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:34,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:38,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:40,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:44,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:46,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:51,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:17:57,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:03,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:05,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:09,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:13,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:19,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:25,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:31,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:37,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:43,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:49,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:18:55,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:19:01,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:19:06,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:19:13,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:19:21,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:19:26,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:19:32,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:19:40,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:19:48,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:19:58,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:20:07,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:20:09,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:20:17,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:20:27,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:20:50,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:21:02,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:21:10,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:21:15,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:21:32,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:21:34,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:21:38,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:21:40,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:21:44,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:21:48,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:22:22,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:22:24,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:22:28,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:22:31,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:22:46,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:22:48,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:22:59,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:23:03,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:23:44,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:23:54,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:19,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:22,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:28,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:29,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:34,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:40,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:42,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:45,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:47,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:50,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:52,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:55,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:24:57,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:00,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:02,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:05,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:07,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:10,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:12,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:16,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:18,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:21,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:24,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:28,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:29,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:34,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:35,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:38,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:40,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:47,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:50,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:52,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:54,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:55,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:25:57,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:01,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:04,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:08,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:11,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:16,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:18,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:21,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:24,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:26,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:28,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:31,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:34,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:38,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:46,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:48,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:52,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:26:54,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:00,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:02,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:04,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:06,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:10,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:11,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:15,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:18,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:22,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:24,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:28,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:30,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:34,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:35,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:40,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:41,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:48,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:50,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:56,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:27:58,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:01,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:03,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:07,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:14,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:19,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:21,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:24,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:26,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:30,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:32,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:38,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:40,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:44,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:46,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:49,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:51,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:54,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:28:56,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:00,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:02,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:06,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:08,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:10,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:11,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:14,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:16,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:19,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:22,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:26,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:30,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:32,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:34,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:36,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:40,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:42,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:45,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:48,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:52,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:29:55,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:02,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:04,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:07,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:10,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:14,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:16,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:19,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:21,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:24,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:25,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:28,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:30,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:33,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:35,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:38,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:40,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:43,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:45,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:48,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:50,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:53,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:56,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:30:59,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:02,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:04,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:06,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:10,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:11,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:14,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:16,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:19,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:21,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:26,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:30,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:32,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:35,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:37,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:40,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:42,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:45,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:47,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:50,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:52,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:56,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:31:58,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:32:02,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:32:04,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:32:08,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:32:10,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:32:13,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:32:15,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:32:26,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:32:58,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:33:08,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:33:16,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:33:38,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:33:48,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:33:55,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:34:06,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:34:09,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:34:16,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:35:12,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:36:08,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:36:10,🚨 FULL BLOCKAGE,59.788,20.18865,39.59935
2026-02-25 11:52:34,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:52:46,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:52:54,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:53:02,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:53:04,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:53:26,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:53:56,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:54:04,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:54:16,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:54:24,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:54:41,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:54:52,🚨 FULL BLOCKAGE,1.0,9.0,8.0
2026-02-25 11:55:00,🚨 FULL BLOCKAGE,1.0,9.0,8.0
